University Name,Name,match_1_score,match_1_author_id,match_1_author_name,match_1_author_url,match_2_score,match_2_author_id,match_2_author_name,match_2_author_url,match_3_score,match_3_author_id,match_3_author_name,match_3_author_url,manual_match,repec_author_id
Texas A&M University,Zheng Fang,100.0,pfa257,"Fang, Zheng",https://econpapers.repec.org/RAS/pfa257.htm,100.0,pfa479,"Fang, Zheng",https://econpapers.repec.org/RAS/pfa479.htm,84.375,pya485,"Yang, Zheng",https://econpapers.repec.org/RAS/pya485.htm,match_2,pfa479
Texas A&M University,Li Gan,100.0,pga94,"Gan, Li",https://econpapers.repec.org/RAS/pga94.htm,79.375,pya118,"Yan, Li",https://econpapers.repec.org/RAS/pya118.htm,79.375,pha888,"Han, Li",https://econpapers.repec.org/RAS/pha888.htm,,pga94
Texas A&M University,Amy Glass,100.0,pgl6,"Glass, Amy",https://econpapers.repec.org/RAS/pgl6.htm,71.875,pol88,"Olsson, Amy Rader",https://econpapers.repec.org/RAS/pol88.htm,68.875,pgl53,"Glass, Katharina",https://econpapers.repec.org/RAS/pgl53.htm,,pgl6
Texas A&M University,Timothy Gronberg,100.0,pgr566,"Gronberg, Timothy James",https://econpapers.repec.org/RAS/pgr566.htm,70.625,pog67,"Ogbebor, Timothy Ogieva",https://econpapers.repec.org/RAS/pog67.htm,68.75,pwo264,"Wong, Timothy Chong Ji",https://econpapers.repec.org/RAS/pwo264.htm,,pgr566
Texas A&M University,Huiyi Guo,90.625,pgu113,"Guo, Hui",https://econpapers.repec.org/RAS/pgu113.htm,87.625,pgu670,"Guo, Shuying",https://econpapers.repec.org/RAS/pgu670.htm,85.75,pgu537,"Guo, chuanyin",https://econpapers.repec.org/RAS/pgu537.htm,None,
Texas A&M University,Mark Hoekstra,100.0,pho613,"Hoekstra, Mark",https://econpapers.repec.org/RAS/pho613.htm,79.375,pka66,"Kamstra, Mark Jack",https://econpapers.repec.org/RAS/pka66.htm,73.125,pho109,"Holder, Mark E.",https://econpapers.repec.org/RAS/pho109.htm,,pho613
Texas A&M University,Hae-shin Hwang,80.125,phw3,"Hwang, Jae-Kwang",https://econpapers.repec.org/RAS/phw3.htm,78.875,pwa339,"Wang, Hansheng",https://econpapers.repec.org/RAS/pwa339.htm,77.5,phw11,"Hwang, In Chang",https://econpapers.repec.org/RAS/phw11.htm,,
Texas A&M University,Dennis Jansen,100.0,pja184,"Jansen, Dennis W.",https://econpapers.repec.org/RAS/pja184.htm,80.0,pja301,"Jannsen, Nils",https://econpapers.repec.org/RAS/pja301.htm,77.5,pja117,"Jansen, Hans GP",https://econpapers.repec.org/RAS/pja117.htm,,pja184
Texas A&M University,Silvana Krasteva,83.875,pkr318,"Krasteva, Neviana Stefanova",https://econpapers.repec.org/RAS/pkr318.htm,73.625,pka1416,"Kateva, Mariyana Nikolova",https://econpapers.repec.org/RAS/pka1416.htm,72.375,pkr369,"Krastev, Vladislav Ivaylov",https://econpapers.repec.org/RAS/pkr369.htm,,
Texas A&M University,Qi Li,100.0,pli1032,"Li, Qi",https://econpapers.repec.org/RAS/pli1032.htm,87.625,pli1054,"Li, Qian",https://econpapers.repec.org/RAS/pli1054.htm,87.625,pli384,"Li, Qian Cher",https://econpapers.repec.org/RAS/pli384.htm,,pli1032
Texas A&M University,Jason Lindo,100.0,pli492,"Lindo, Jason M.",https://econpapers.repec.org/RAS/pli492.htm,77.0,pli106,"Lind, Jo Thori",https://econpapers.repec.org/RAS/pli106.htm,76.25,pli910,"Lind, Nelson",https://econpapers.repec.org/RAS/pli910.htm,,pli492
Texas A&M University,Fernando Luco,75.125,plu401,"Luo, Wenlan",https://econpapers.repec.org/RAS/plu401.htm,72.5,plu260,"Luo, Feng Biao",https://econpapers.repec.org/RAS/plu260.htm,69.875,plu306,"Luo, Yifeng",https://econpapers.repec.org/RAS/plu306.htm,,
Texas A&M University,Jonathan Meer,100.0,pme529,"Meer, Jonathan",https://econpapers.repec.org/RAS/pme529.htm,84.375,pey9,"Eyer, Jonathan",https://econpapers.repec.org/RAS/pey9.htm,77.75,pme490,"Meyer, Katharine Elizabeth",https://econpapers.repec.org/RAS/pme490.htm,,pme529
Texas A&M University,Nataliya Pakhotina,79.25,pkh288,"Khorkina, Natalia",https://econpapers.repec.org/RAS/pkh288.htm,76.875,pla568,"Laktionova, Nataliya Jakovlevna",https://econpapers.repec.org/RAS/pla568.htm,74.375,pvy8,"Vyatkina, Nataliya Arkad'evna",https://econpapers.repec.org/RAS/pvy8.htm,,
Texas A&M University,Ragan Petrie,100.0,ppe391,"Petrie, Ragan",https://econpapers.repec.org/RAS/ppe391.htm,76.0,ppe43,"Petrie, Murray",https://econpapers.repec.org/RAS/ppe43.htm,73.375,ppe669,"Petre, Radu Tudor",https://econpapers.repec.org/RAS/ppe669.htm,,ppe391
Texas A&M University,Steve Puller,96.625,ppu28,"Puller, Steven L.",https://econpapers.repec.org/RAS/ppu28.htm,77.0,pml29,"Müller, Sven",https://econpapers.repec.org/RAS/pml29.htm,76.0,pde61,"Deller, Steven",https://econpapers.repec.org/RAS/pde61.htm,,
Texas A&M University,Thomas Saving,83.125,pos30,"Osang, Thomas",https://econpapers.repec.org/RAS/pos30.htm,79.375,pfl45,"Flavin, Thomas",https://econpapers.repec.org/RAS/pfl45.htm,76.25,pda800,"Davoine, Thomas",https://econpapers.repec.org/RAS/pda800.htm,,
Texas A&M University,Craig Schulman,81.875,plo483,"Loschmann, Craig",https://econpapers.repec.org/RAS/plo483.htm,70.625,pmc213,"McLaren, Craig B.",https://econpapers.repec.org/RAS/pmc213.htm,68.75,pch590,"Chen, Craig",https://econpapers.repec.org/RAS/pch590.htm,,
Texas A&M University,Tatevik Sekhposyan,100.0,pse339,"Sekhposyan, Tatevik",https://econpapers.repec.org/RAS/pse339.htm,56.375,pha489,"Hassan, Tarek Alexander",https://econpapers.repec.org/RAS/pha489.htm,56.25,pkh353,"Khan, Atif Maqbool",https://econpapers.repec.org/RAS/pkh353.htm,,pse339
Texas A&M University,Guoqiang Tian,100.0,pti55,"Tian, Guoqiang",https://econpapers.repec.org/RAS/pti55.htm,92.5,pti220,"Tian, Guoping",https://econpapers.repec.org/RAS/pti220.htm,82.375,pti264,"Tian, Ruomeng",https://econpapers.repec.org/RAS/pti264.htm,,pti55
Texas A&M University,Manuelita Ureta,71.375,pmu437,"Murea, Maria Mirona",https://econpapers.repec.org/RAS/pmu437.htm,70.5,pep11,"Epure, Manuela",https://econpapers.repec.org/RAS/pep11.htm,69.875,pre11,"Resta, Marina",https://econpapers.repec.org/RAS/pre11.htm,,
Texas A&M University,Adel Varghese,76.0,pva843,"Varghese, Richard",https://econpapers.repec.org/RAS/pva843.htm,70.0,pva928,"Varghese, George",https://econpapers.repec.org/RAS/pva928.htm,70.0,pve159,"Verghese, Rajeev T",https://econpapers.repec.org/RAS/pve159.htm,,
Texas A&M University,Rodrigo Velez,100.0,pve178,"Velez, Rodrigo A.",https://econpapers.repec.org/RAS/pve178.htm,74.875,pvl31,"Vélez, Maria Alejandra",https://econpapers.repec.org/RAS/pvl31.htm,74.125,pve234,"Velez, Carlos Eduardo",https://econpapers.repec.org/RAS/pve234.htm,,pve178
Texas A&M University,Steven Wiggins,76.25,phi167,"Higgins, Sean",https://econpapers.repec.org/RAS/phi167.htm,66.25,pri265,"Rivkin, Steven G.",https://econpapers.repec.org/RAS/pri265.htm,66.125,ppi216,"Piggins, Ashley",https://econpapers.repec.org/RAS/ppi216.htm,,
Texas A&M University,Yuzhe Zhang,100.0,pzh272,"Zhang, Yuzhe",https://econpapers.repec.org/RAS/pzh272.htm,90.625,pzh110,"Zhang, Yue",https://econpapers.repec.org/RAS/pzh110.htm,90.625,pzh901,"Zhang, Yue",https://econpapers.repec.org/RAS/pzh901.htm,,pzh272
Texas A&M University,Sarah Zubairy,100.0,pzu31,"Zubairy, Sarah",https://econpapers.repec.org/RAS/pzu31.htm,79.375,pba929,"Baird, Sarah",https://econpapers.repec.org/RAS/pba929.htm,70.625,pne275,"Neubauer, Sarah",https://econpapers.repec.org/RAS/pne275.htm,,pzu31
University of Toulouse,David Alary,100.0,pal393,"Alary, David",https://econpapers.repec.org/RAS/pal393.htm,79.375,pal784,"Alarcón, David",https://econpapers.repec.org/RAS/pal784.htm,76.0,psa576,"Sala, Davide",https://econpapers.repec.org/RAS/psa576.htm,,pal393
University of Toulouse,Benedicte Alziary Chassat,63.125,pca1051,"Cabessa, Jérémie",https://econpapers.repec.org/RAS/pca1051.htm,62.375,pch1498,"Chessa, Michela",https://econpapers.repec.org/RAS/pch1498.htm,60.125,pca1345,"Cassar, Alessandra",https://econpapers.repec.org/RAS/pca1345.htm,,
University of Toulouse,Henrik Andersson,100.0,pan265,"Andersson, Henrik",https://econpapers.repec.org/RAS/pan265.htm,85.75,pan237,"Andersson, Fredrik",https://econpapers.repec.org/RAS/pan237.htm,85.75,pan301,"Andersson, Fredrik NG",https://econpapers.repec.org/RAS/pan301.htm,,pan265
University of Toulouse,Marianne Andries,100.0,pan404,"Andries, Marianne",https://econpapers.repec.org/RAS/pan404.htm,84.125,pan523,"André, Marine Charlotte",https://econpapers.repec.org/RAS/pan523.htm,81.25,pan271,"Andries, Alin Marius",https://econpapers.repec.org/RAS/pan271.htm,,pan404
University of Toulouse,Tiziana Assenza,100.0,pas49,"Assenza, Tiziana",https://econpapers.repec.org/RAS/pas49.htm,64.25,psa1040,"Saksena, Priyanka",https://econpapers.repec.org/RAS/psa1040.htm,64.25,pas270,"Assefa, Getahun Abreham",https://econpapers.repec.org/RAS/pas270.htm,,pas49
University of Toulouse,Emmanuelle Auriol,100.0,pau5,"Auriol, Emmanuelle",https://econpapers.repec.org/RAS/pau5.htm,72.125,pci33,"Ciriolo, Emanuele",https://econpapers.repec.org/RAS/pci33.htm,70.0,pmu362,"Muriel, Manuel",https://econpapers.repec.org/RAS/pmu362.htm,,pau5
University of Toulouse,Jean-Paul Azam,100.0,paz45,"Azam, Jean-Paul",https://econpapers.repec.org/RAS/paz45.htm,80.125,paz25,"Azam, Mehtabul",https://econpapers.repec.org/RAS/paz25.htm,78.625,paz71,"Azam, Rehan",https://econpapers.repec.org/RAS/paz71.htm,,paz45
University of Toulouse,Pascal Begout,100.0,pbg5,"Bégout, Pascal",https://econpapers.repec.org/RAS/pbg5.htm,68.75,pco6,"Courty, Pascal",https://econpapers.repec.org/RAS/pco6.htm,68.125,pgr601,"Grout, Paul Anthony",https://econpapers.repec.org/RAS/pgr601.htm,,pbg5
University of Toulouse,Milo Bianchi,100.0,pbi129,"Bianchi, Milo",https://econpapers.repec.org/RAS/pbi129.htm,79.0,pbi198,"Bianchi, Carlo Luigi",https://econpapers.repec.org/RAS/pbi198.htm,77.5,pbi240,"Bianchi, Carlos",https://econpapers.repec.org/RAS/pbi240.htm,,pbi129
University of Toulouse,Christophe Bisiere,100.0,pbi61,"BISIÈRE, Christophe",https://econpapers.repec.org/RAS/pbi61.htm,74.375,pbi302,"Biolsi, Christopher",https://econpapers.repec.org/RAS/pbi302.htm,72.5,pbi368,"Bierbrauer, Christoph",https://econpapers.repec.org/RAS/pbi368.htm,,pbi61
University of Toulouse,Adrien Blanchet,100.0,pbl115,"Blanchet, Adrien",https://econpapers.repec.org/RAS/pbl115.htm,81.25,pbl98,"BLANCHET, Didier",https://econpapers.repec.org/RAS/pbl98.htm,79.375,pbo376,"BONACHE, Adrien",https://econpapers.repec.org/RAS/pbo376.htm,,pbl115
University of Toulouse,Matteo Bobba,100.0,pbo270,"Bobba, Matteo",https://econpapers.repec.org/RAS/pbo270.htm,71.875,pbo992,"Bonato, Matteo",https://econpapers.repec.org/RAS/pbo992.htm,68.75,pbo704,"Bobbo, Amadou",https://econpapers.repec.org/RAS/pbo704.htm,,pbo270
University of Toulouse,Helene Boistard,68.75,pmo130,"Mostard, Julien Albert Marie",https://econpapers.repec.org/RAS/pmo130.htm,64.25,pst623,"Stavridou, Eleni",https://econpapers.repec.org/RAS/pst623.htm,64.125,pbo629,"Boussard, Jocelyn",https://econpapers.repec.org/RAS/pbo629.htm,,
University of Toulouse,Jerome Bolte,100.0,pbo498,"Bolte, Jérôme",https://econpapers.repec.org/RAS/pbo498.htm,71.875,pba514,"Ballet, Jerome",https://econpapers.repec.org/RAS/pba514.htm,68.75,pbn1,"Bönte, Werner",https://econpapers.repec.org/RAS/pbn1.htm,,pbo498
University of Toulouse,Christian Bontemps,100.0,pbo448,"Bontemps, Christian",https://econpapers.repec.org/RAS/pbo448.htm,86.125,pbo69,"Bontemps, Christophe",https://econpapers.repec.org/RAS/pbo69.htm,74.375,pbr121,"Brownlees, Christian T.",https://econpapers.repec.org/RAS/pbr121.htm,,pbo448
University of Toulouse,Michel-Benoit Bouissou,67.375,pbo170,"Bouyssou, Denis",https://econpapers.repec.org/RAS/pbo170.htm,65.0,pbu484,"Buisson, Florent",https://econpapers.repec.org/RAS/pbu484.htm,63.5,pbu252,"Buisson, Marie-Charlotte",https://econpapers.repec.org/RAS/pbu252.htm,,
University of Toulouse,Rachid Boumahdi,76.25,pou4,"Ouafi, Rachid",https://econpapers.repec.org/RAS/pou4.htm,76.25,pto401,"Toumache, Rachid",https://econpapers.repec.org/RAS/pto401.htm,73.125,pbo948,"BOUHIA, Rachid",https://econpapers.repec.org/RAS/pbo948.htm,,
University of Toulouse,Catherine Casamatta,100.0,pca604,"Casamatta, Catherine",https://econpapers.repec.org/RAS/pca604.htm,76.75,pca499,"Casamatta, Georges",https://econpapers.repec.org/RAS/pca499.htm,74.375,pca1296,"Cabanada, Catherine",https://econpapers.repec.org/RAS/pca1296.htm,,pca604
University of Toulouse,Sandrine Casanova,100.0,pca1158,"Casanova, Sandrine",https://econpapers.repec.org/RAS/pca1158.htm,76.625,pca918,"Castaño, Andrés Mauricio",https://econpapers.repec.org/RAS/pca918.htm,68.75,psw69,"Swana, Sandile",https://econpapers.repec.org/RAS/psw69.htm,,pca1158
University of Toulouse,Catherine Cazals,100.0,pca612,"Cazals, Catherine",https://econpapers.repec.org/RAS/pca612.htm,73.25,pch331,"Chazal, Marie",https://econpapers.repec.org/RAS/pch331.htm,70.625,psc316,"Schaumans, Catherine",https://econpapers.repec.org/RAS/psc316.htm,,pca612
University of Toulouse,Sylvain Chabe-Ferret,100.0,pch1133,"Chabé-Ferret, Sylvain",https://econpapers.repec.org/RAS/pch1133.htm,78.625,pch782,"Chabé-Ferret, Bastien",https://econpapers.repec.org/RAS/pch782.htm,67.5,pfe431,"Ferrières, Sylvain",https://econpapers.repec.org/RAS/pfe431.htm,,pch1133
University of Toulouse,Daniel L. Chen,93.4,pch1296,"Chen, Daniel Li",https://econpapers.repec.org/RAS/pch1296.htm,93.125,pco389,"Cohen, Daniel",https://econpapers.repec.org/RAS/pco389.htm,87.625,pch836,"Chen, Daphne",https://econpapers.repec.org/RAS/pch836.htm,match_1,pch1296
University of Toulouse,Frederic Cherbonnier,100.0,pch974,"Cherbonnier, Frédéric",https://econpapers.repec.org/RAS/pch974.htm,72.375,phe253,"Herzberg, Frederik S.",https://econpapers.repec.org/RAS/phe253.htm,70.625,pma1210,"Malherbe, Frederic",https://econpapers.repec.org/RAS/pma1210.htm,,pch974
University of Toulouse,Alexandre Corniere,79.375,ppo600,"Poirier, Alexandre",https://econpapers.repec.org/RAS/ppo600.htm,71.0,por211,"Ortner, Andre",https://econpapers.repec.org/RAS/por211.htm,69.0,pco831,"Cordes, Alexander",https://econpapers.repec.org/RAS/pco831.htm,,
University of Toulouse,Claude Crampes,100.0,pcr24,"Crampes, Claude",https://econpapers.repec.org/RAS/pcr24.htm,68.75,pga516,"Gamel, Claude",https://econpapers.repec.org/RAS/pga516.htm,67.625,pca350,"Campanale, Claudio",https://econpapers.repec.org/RAS/pca350.htm,,pcr24
University of Toulouse,Helmuth Cremer,100.0,pcr113,"Cremer, Helmuth",https://econpapers.repec.org/RAS/pcr113.htm,73.625,pcr112,"Creamer, Kenneth",https://econpapers.repec.org/RAS/pcr112.htm,69.875,pcr76,"Cremers, Emily T.",https://econpapers.repec.org/RAS/pcr76.htm,,pcr113
University of Toulouse,Abdelaati Daouia,100.0,pda718,"Daouia, Abdelaati",https://econpapers.repec.org/RAS/pda718.htm,75.5,pdh56,"Dhaoui, Abderrazak",https://econpapers.repec.org/RAS/pdh56.htm,66.75,pai69,"Aiad, Abdelbari Abdelbari",https://econpapers.repec.org/RAS/pai69.htm,,pda718
University of Toulouse,Olivier De Groote,100.0,pde1168,"De Groote, Olivier",https://econpapers.repec.org/RAS/pde1168.htm,94.1875,pde800,"de Groot, Oliver",https://econpapers.repec.org/RAS/pde800.htm,79.0625,pde200,"De Jonghe, Olivier",https://econpapers.repec.org/RAS/pde200.htm,,pde1168
University of Toulouse,Jean-Paul Decamps,100.0,pdc1,"Décamps, Jean-Paul",https://econpapers.repec.org/RAS/pdc1.htm,75.625,pde781,"DECAMPS, Aurélien",https://econpapers.repec.org/RAS/pde781.htm,68.125,pde206,"Decamps, Marc",https://econpapers.repec.org/RAS/pde206.htm,,pdc1
University of Toulouse,Fany Declerck,100.0,pde559,"Declerck, Fany",https://econpapers.repec.org/RAS/pde559.htm,69.0,pde658,"Demers, Fanny S.",https://econpapers.repec.org/RAS/pde658.htm,64.375,pei30,"Eichler, Stefan",https://econpapers.repec.org/RAS/pei30.htm,,pde559
University of Toulouse,Roberta Dessi,100.0,pde1024,"Dessi, Roberta",https://econpapers.repec.org/RAS/pde1024.htm,74.125,pes45,"Esposti, Roberto",https://econpapers.repec.org/RAS/pes45.htm,73.25,pdy12,"Dylewski, Robert",https://econpapers.repec.org/RAS/pdy12.htm,,pde1024
University of Toulouse,Isabelle Dubec,100.0,pdu421,"Dubec, Isabelle",https://econpapers.repec.org/RAS/pdu421.htm,69.875,pdu288,"Dube, Bekezela",https://econpapers.repec.org/RAS/pdu288.htm,65.0,pdu317,"Dubey, Kamlesh Kumar",https://econpapers.repec.org/RAS/pdu317.htm,,pdu421
University of Toulouse,Martial Dupaigne,100.0,pdu21,"Dupaigne, Martial",https://econpapers.repec.org/RAS/pdu21.htm,67.0,ppa539,"Page, Marianne Elizabeth",https://econpapers.repec.org/RAS/ppa539.htm,66.75,pdu188,"Duarte, Maria Adelaide Silva",https://econpapers.repec.org/RAS/pdu188.htm,,pdu21
University of Toulouse,Isis Durrmeyer,100.0,pdu437,"Durrmeyer, Isis",https://econpapers.repec.org/RAS/pdu437.htm,61.625,pme596,"Meyer, Christian Johannes",https://econpapers.repec.org/RAS/pme596.htm,61.25,pme345,"Medere, Issa",https://econpapers.repec.org/RAS/pme345.htm,,pdu437
University of Toulouse,Daniel Ershov,81.25,per225,"Ershov, Bogdan",https://econpapers.repec.org/RAS/per225.htm,79.75,per186,"Ershov, Mikhail",https://econpapers.repec.org/RAS/per186.htm,74.875,per221,"Ershov, Dmitry",https://econpapers.repec.org/RAS/per221.htm,,
University of Toulouse,Olivier Faugeras,100.0,pfa337,"Faugeras, Olivier Paul",https://econpapers.repec.org/RAS/pfa337.htm,76.25,pfa458,"Favereau, Olivier",https://econpapers.repec.org/RAS/pfa458.htm,71.375,pfa41,"Faulhaber, Oliver",https://econpapers.repec.org/RAS/pfa41.htm,,pfa337
University of Toulouse,Patrick Feve,100.0,pfv1,"Fève, Patrick",https://econpapers.repec.org/RAS/pfv1.htm,71.5,pfe460,"FEVE, Frédérique",https://econpapers.repec.org/RAS/pfe460.htm,68.75,pse179,"SEVESTRE, Patrick",https://econpapers.repec.org/RAS/pse179.htm,,pfv1
University of Toulouse,Sebastien Gadat,100.0,pga846,"GADAT, Sébastien",https://econpapers.repec.org/RAS/pga846.htm,79.375,pga471,"Galanti, Sébastien",https://econpapers.repec.org/RAS/pga471.htm,68.75,pga820,"Gay, Sebastien",https://econpapers.repec.org/RAS/pga820.htm,,pga846
University of Toulouse,Farid Gasmi,100.0,pga536,"GASMI, Farid",https://econpapers.repec.org/RAS/pga536.htm,70.625,pga822,"Gashi, Fatmir",https://econpapers.repec.org/RAS/pga822.htm,67.0,pya481,"YAMI, Saïd",https://econpapers.repec.org/RAS/pya481.htm,,pga536
University of Toulouse,Eric Gautier,100.0,pga665,"Gautier, Eric Olivier",https://econpapers.repec.org/RAS/pga665.htm,79.0,pga388,"Gautier, Erwan",https://econpapers.repec.org/RAS/pga388.htm,77.5,pga16,"Gautier, Pieter A.",https://econpapers.repec.org/RAS/pga16.htm,,pga665
University of Toulouse,Victor Gay,100.0,pga905,"Gay, Victor",https://econpapers.repec.org/RAS/pga905.htm,76.0,pga332,"Gay, David E. R.",https://econpapers.repec.org/RAS/pga332.htm,76.0,pga647,"Gay, Guido Benvenuto",https://econpapers.repec.org/RAS/pga647.htm,,pga905
University of Toulouse,Ana Gazmuri,73.75,paz13,"Azmi, Rania A.",https://econpapers.repec.org/RAS/paz13.htm,73.125,pga764,"Garriga, Ana Carolina",https://econpapers.repec.org/RAS/pga764.htm,71.875,pma1878,"Gama, Ana Paula",https://econpapers.repec.org/RAS/pma1878.htm,,
University of Toulouse,Fabien Gensbittel,100.0,pge275,"Gensbittel, Fabien",https://econpapers.repec.org/RAS/pge275.htm,63.5,pll22,"Llense, Fabienne",https://econpapers.repec.org/RAS/pll22.htm,62.5,ppe877,"Petit, Fabien",https://econpapers.repec.org/RAS/ppe877.htm,,pge275
University of Toulouse,Bertrand Gobillard,100.0,pgo438,"Gobillard, Bertrand",https://econpapers.repec.org/RAS/pgo438.htm,71.125,pga475,"Gaillard, Norbert J.",https://econpapers.repec.org/RAS/pga475.htm,68.875,pga947,"Gaillard, Alexandre",https://econpapers.repec.org/RAS/pga947.htm,,pgo438
University of Toulouse,Christian Gollier,100.0,pgo91,"Gollier, Christian",https://econpapers.repec.org/RAS/pgo91.htm,76.25,pze88,"Zeller, Christian",https://econpapers.repec.org/RAS/pze88.htm,76.25,pwe179,"Weller, Christian E.",https://econpapers.repec.org/RAS/pwe179.htm,,pgo91
University of Toulouse,Christian Gourieroux,100.0,pgo144,"Gourieroux, Christian S.",https://econpapers.repec.org/RAS/pgo144.htm,74.375,pgo91,"Gollier, Christian",https://econpapers.repec.org/RAS/pgo91.htm,70.25,pfi339,"Figueroa, Cristian",https://econpapers.repec.org/RAS/pfi339.htm,,pgo144
University of Toulouse,Christine Grun,93.125,pgr582,"Gruen, Christine",https://econpapers.repec.org/RAS/pgr582.htm,89.0,pgr33,"Grund, Christian",https://econpapers.repec.org/RAS/pgr33.htm,79.375,pbr765,"Braun, Christine",https://econpapers.repec.org/RAS/pbr765.htm,None,
University of Toulouse,Cristina Gualdani,100.0,pgu555,"Gualdani, Cristina",https://econpapers.repec.org/RAS/pgu555.htm,81.875,pba613,"Baldan, Cristina",https://econpapers.repec.org/RAS/pba613.htm,73.125,pte192,"Tealdi, Cristina",https://econpapers.repec.org/RAS/pte192.htm,,pgu555
University of Toulouse,Alexander Guembel,100.0,pgu286,"Guembel, Alexander",https://econpapers.repec.org/RAS/pgu286.htm,76.25,pge116,"Gelber, Alexander M.",https://econpapers.repec.org/RAS/pge116.htm,74.375,pue12,"Ueberfeldt, Alexander",https://econpapers.repec.org/RAS/pue12.htm,,pgu286
University of Toulouse,Christian Hellwig,100.0,phe110,"Hellwig, Christian",https://econpapers.repec.org/RAS/phe110.htm,82.375,phe118,"Hellwig, Martin F.",https://econpapers.repec.org/RAS/phe118.htm,76.75,phe643,"Hellwig, Michael A.",https://econpapers.repec.org/RAS/phe643.htm,,phe110
University of Toulouse,Doh-Shin Jeon,100.0,pje101,"Jeon, Doh-Shin",https://econpapers.repec.org/RAS/pje101.htm,80.125,pje127,"Jeon, Shinyoung",https://econpapers.repec.org/RAS/pje127.htm,71.875,pje187,"Jeon, Jooyoung",https://econpapers.repec.org/RAS/pje187.htm,,pje101
University of Toulouse,Jihyun Kim,100.0,pki424,"Kim, Jihyun",https://econpapers.repec.org/RAS/pki424.htm,92.5,pki382,"Kim, Hyun Hak",https://econpapers.repec.org/RAS/pki382.htm,92.5,pki263,"Kim, Hyun Seok",https://econpapers.repec.org/RAS/pki263.htm,,pki424
University of Toulouse,Pascal Lavergne,100.0,pla266,"Lavergne, Pascal",https://econpapers.repec.org/RAS/pla266.htm,73.25,ple387,"Lengagne, Pascale",https://econpapers.repec.org/RAS/ple387.htm,67.625,pbe182,"Berrone, Pascual",https://econpapers.repec.org/RAS/pbe182.htm,,pla266
University of Toulouse,Michel Le Breton,100.0,ple87,"Le Breton, Michel",https://econpapers.repec.org/RAS/ple87.htm,64.375,pde195,"De Vroey, Michel R.",https://econpapers.repec.org/RAS/pde195.htm,61.25,ple1022,"Le Bihan, Maxime Louis",https://econpapers.repec.org/RAS/ple1022.htm,,ple87
University of Toulouse,Thomas-Olivier Leautier,100.0,pla629,"Léautier, Thomas-Olivier",https://econpapers.repec.org/RAS/pla629.htm,72.0,pga1052,"GAUTHIER, Olivier",https://econpapers.repec.org/RAS/pga1052.htm,68.25,pla469,"Lautier, Delphine",https://econpapers.repec.org/RAS/pla469.htm,,pla629
University of Toulouse,Eve Leconte,100.0,ple485,"Leconte, Eve",https://econpapers.repec.org/RAS/ple485.htm,65.625,ple693,"Leontyeva, Elena",https://econpapers.repec.org/RAS/ple693.htm,64.375,pbo924,"Boateng, Eve O.",https://econpapers.repec.org/RAS/pbo924.htm,,ple485
University of Toulouse,Yassine Lefouili,100.0,ple533,"Lefouili, Yassine",https://econpapers.repec.org/RAS/ple533.htm,62.5,pou66,"Ounnabi, Yassine",https://econpapers.repec.org/RAS/pou66.htm,61.0,pwi428,"Willi, Yasmine",https://econpapers.repec.org/RAS/pwi428.htm,,ple533
University of Toulouse,Thierry Magnac,100.0,pma44,"Magnac, Thierry",https://econpapers.repec.org/RAS/pma44.htm,71.875,pra330,"Rayna, Thierry",https://econpapers.repec.org/RAS/pra330.htm,68.75,pbl151,"Blayac, Thierry",https://econpapers.repec.org/RAS/pbl151.htm,,pma44
University of Toulouse,Christine Maurel,100.0,pma1165,"Maurel, Christine",https://econpapers.repec.org/RAS/pma1165.htm,79.375,pma1079,"Marsal, Christine",https://econpapers.repec.org/RAS/pma1079.htm,79.375,pma1451,"Mauracher, Christine",https://econpapers.repec.org/RAS/pma1451.htm,,pma1165
University of Toulouse,Nour Meddahi,100.0,pme426,"Meddahi, Nour",https://econpapers.repec.org/RAS/pme426.htm,66.875,pme141,"Meddah, Imen",https://econpapers.repec.org/RAS/pme141.htm,61.25,pme669,"Medeiros, Norm",https://econpapers.repec.org/RAS/pme669.htm,,pme426
University of Toulouse,Josepa Miquel-Florensa,100.0,pmi471,"Miquel-Florensa, Josepa",https://econpapers.repec.org/RAS/pmi471.htm,65.625,pfl149,"Flores, Jose",https://econpapers.repec.org/RAS/pfl149.htm,62.5,pmo990,"Mourelle, José Manuel",https://econpapers.repec.org/RAS/pmo990.htm,,pmi471
University of Toulouse,Sophie Moinas,100.0,pmo526,"Moinas, Sophie",https://econpapers.repec.org/RAS/pmo526.htm,71.875,pmi297,"Mitra, Sophie",https://econpapers.repec.org/RAS/pmi297.htm,68.75,pma2988,"Mathes, Sophie M.",https://econpapers.repec.org/RAS/pma2988.htm,,pmo526
University of Toulouse,Isabelle Pechoux,100.0,ppc2,"Péchoux, Isabelle",https://econpapers.repec.org/RAS/ppc2.htm,68.75,pch1291,"Chort, Isabelle",https://econpapers.repec.org/RAS/pch1291.htm,63.875,pch1575,"Choque, Abel",https://econpapers.repec.org/RAS/pch1575.htm,,ppc2
University of Toulouse,Olivier Perrin,83.125,ppe607,"PERON, Olivier",https://econpapers.repec.org/RAS/ppe607.htm,76.25,pfe303,"Ferrier, Olivier",https://econpapers.repec.org/RAS/pfe303.htm,73.375,ppe78,"Perrin, Richard Kidd",https://econpapers.repec.org/RAS/ppe78.htm,,
